vesselUid,mmsi,imo,longitude,latitude,sog,cog,rot,heading,navStatus,posMsgType,posSrc,vesselName,callsign,flag,vesselTypeAis,vesselType,length,width,dwt,grt,destination,eta,draught,staticMsgType,staticSrc,posDt,staticDt,insertDt
348227,273351280,9598816.0,37.35494971787069,45.370886239581466,0.0,6.0,0.16,43.0,1,1.0,SAT,NEVA LEADER 1,UBAJ4,RU,70.0,GENERAL CARGO SHIP,140,17,7143.0,5686.0,RU TEM,2022-02-16T03:00:00Z,3.3,,,2022-02-25 07:25:11+00:00,2022-02-25T06:40:17Z,2022-02-25T07:27:26Z
343621,272085600,,30.642757184999613,46.34209521729185,0.0,3.1,0.31,,99,18.0,TER,ARKTUR,,UA,52.0,TUG,29,8,,,,,0.0,,,2022-02-25 07:34:18+00:00,2022-02-25T07:10:04Z,2022-02-25T07:35:45Z
6946296,631010048,,41.6810650438795,41.65058489767313,0.0,146.3,-0.03,,99,18.0,TER,ZEMIN TEKNIK,3CAVE,GQ,53.0,PORT TENDER,16,8,,,,,0.0,,,2022-02-25 07:49:22+00:00,2022-02-25T06:58:14Z,2022-02-25T07:51:05Z
851129,992711395,,29.11342584808317,40.86658937480312,0.0,359.5,0.08,,98,,TER,HEYBELIADA BKW SSLT,,,114.0,"BEACON, STARBOARD HAND",334,84,,,,,,,,2022-02-25 07:51:52+00:00,2022-02-25T07:02:05Z,2022-02-25T07:53:52Z
319038,264162429,,28.663727371906905,44.15252629638008,0.0,1.9,0.28,,0,1.0,TER,EURORIVER 3,YP2429,RO,52.0,"INLAND, UNKNOWN",15,8,,,CONSTANTA SUD,2022-01-02T19:00:00Z,2.5,,,2022-02-25 07:55:35+00:00,2022-02-25T07:33:19Z,2022-02-25T07:55:59Z
278984,352980836,9454125.0,36.437452711967154,41.23961642086319,0.0,306.8,-0.31,359.0,5,3.0,SAT,MATRIX,3E3563,PA,70.0,BULK CARRIER,113,17,7300.0,5087.0,TR SSX,2022-02-20T20:30:00Z,7.1,,,2022-02-25 07:56:39+00:00,2022-02-25T07:36:09Z,2022-02-25T07:58:28Z
336303,271010249,9132064.0,29.266221210544632,40.84104637647378,0.0,0.1,0.09,,99,18.0,ROAM,GISASG V,TC7800,TR,31.0,TUG AND TOWAGE VESSEL,18,7,0.0,78.0,,,0.0,,,2022-02-25 08:02:54+00:00,2022-02-25T07:52:54Z,2022-02-25T08:05:45Z
6390993,368122170,,29.04665567685836,40.97339481198176,0.0,0.3,-0.0,,99,18.0,TER,MR.WISE,WDL3495,US,37.0,PLEASURE CRAFT,14,4,,,,,0.0,,,2022-02-25 08:14:34+00:00,2022-02-25T07:28:43Z,2022-02-25T08:15:34Z
1547,229020000,9409754.0,36.59719934327331,45.48943384893528,0.0,280.2,-0.14,34.0,1,3.0,TER,AMURSKIY ZALIV,3E2581,MT,70.0,GENERAL CARGO SHIP,128,17,5465.0,4970.0,ROCND,2022-02-26T15:00:00Z,4.4,,,2022-02-25 08:28:36+00:00,2022-02-25T07:51:34Z,2022-02-25T08:30:46Z
5627679,273418770,,37.804765996388376,44.69985015472844,0.0,40.3,-0.18,,99,18.0,SAT,RKHB 03 88,,RU,37.0,PLEASURE CRAFT,13,4,,,,,0.0,,,2022-02-25 08:46:11+00:00,2022-02-25T08:27:41Z,2022-02-25T08:46:48Z
5894209,273437910,,33.47004380735672,44.58946120920959,0.0,198.8,0.01,199.0,99,18.0,TER,HELGA,,RU,36.0,SAILING VESSEL,11,3,,,,,0.0,,,2022-02-25 08:50:47+00:00,2022-02-25T08:48:55Z,2022-02-25T08:53:46Z
336854,271010854,,36.340342858294896,41.2984179624334,0.4,193.7,-0.05,,99,18.0,TER,CEY 1,TCA3016,TR,31.0,TUG,18,7,,,,,0.0,,,2022-02-25 08:54:13+00:00,2022-02-25T08:51:33Z,2022-02-25T08:54:59Z
211435,355814000,9077305.0,36.56831462227224,45.110859969526416,0.0,12.6,0.27,111.0,1,3.0,TER,TATIANA P,3EPB2,PA,70.0,BULK CARRIER,187,30,44809.0,25977.0,KAVKAZ,2022-01-01T00:00:00Z,11.1,,,2022-02-25 09:09:39+00:00,2022-02-25T08:15:25Z,2022-02-25T09:12:17Z
758415,572917210,9138458.0,28.95113500138036,40.97060388969886,0.0,339.7,0.48,358.0,1,3.0,TER,BLUE GATE,T2ZM4,TV,70.0,BULK CARRIER,154,26,23984.0,14397.0,SALIF,2022-03-08T02:00:00Z,9.5,,,2022-02-25 09:09:48+00:00,2022-02-25T08:48:21Z,2022-02-25T09:12:05Z
5880498,273448220,9851115.0,28.16081584846918,45.44053440270795,0.0,178.7,0.17,,1,27.0,SAT,POLA ANFISA,UBXR7,RU,70.0,GENERAL CARGO SHIP,141,17,7649.0,6266.0,RU ROV,2022-03-05T09:00:00Z,3.0,,,2022-02-25 09:19:25+00:00,2022-02-25T08:39:32Z,2022-02-25T09:20:35Z
461923,314580000,9334973.0,29.292348329857507,40.82797684154568,0.0,80.2,0.25,222.0,5,3.0,TER,ADNAN N,8PBF5,BB,70.0,GENERAL CARGO SHIP,115,20,10284.0,7823.0,TR-TUZLA,2022-01-24T09:00:00Z,4.3,,,2022-02-25 09:22:54+00:00,2022-02-25T09:03:00Z,2022-02-25T09:25:45Z
3472614,273390190,9777735.0,37.84437782961271,44.68894920497376,0.0,12.8,-0.09,231.0,0,3.0,SAT,ALIOT,UBBP3,RU,52.0,TUG AND TOWAGE VESSEL,24,10,75.0,220.0,NOVOROSSIYSK,2022-05-21T10:00:00Z,4.5,,,2022-02-25 09:29:33+00:00,2022-02-25T08:33:45Z,2022-02-25T09:31:01Z
348065,272774000,8226351.0,41.64550935022264,41.65220898059607,0.0,134.1,-0.02,263.0,5,3.0,ROAM,NEFTERUDOVOZ 46M,UUBA3,UA,70.0,BULK CARRIER,119,13,3280.0,2615.0,BATUMI,2022-02-23T18:00:00Z,3.8,,,2022-02-25 09:32:44+00:00,2022-02-25T08:34:40Z,2022-02-25T09:35:16Z
21064,2070413,,28.181311472528144,43.4131691669721,0.0,7.5,-0.04,,95,,TER,VTS 2070413,,,200.0,MANNED VTS,0,0,,,,,,,,2022-02-25 09:36:47+00:00,2022-02-25T08:57:33Z,2022-02-25T09:37:03Z
758289,636091840,9231286.0,31.030186234921647,46.65743901855559,0.0,350.5,-0.35,167.0,5,3.0,TER,BONITA,A8TM5,LR,70.0,BULK CARRIER,225,32,76623.0,39727.0,UA YUZ,2022-02-19T03:00:00Z,6.7,,,2022-02-25 09:40:15+00:00,2022-02-25T08:54:00Z,2022-02-25T09:43:00Z
335874,271002504,8604735.0,29.438992332363423,40.77533005947033,2.5,49.1,0.05,,99,18.0,SAT,GALATASARAY,TC5483,TR,60.0,FERRY AND CRUISE SHIP,67,21,376.0,1077.0,,,0.0,,,2022-02-25 09:42:46+00:00,2022-02-25T09:30:18Z,2022-02-25T09:45:45Z
318961,264162068,,28.658468408816734,44.13891473689005,0.1,166.8,-0.33,,0,3.0,TER,MERCUR 209,YP2068,RO,79.0,"INLAND, PUSHTOW, SIX CARGO BARGES",195,34,,,CONSTANTA,2022-03-15T09:05:00Z,2.2,,,2022-02-25 09:43:39+00:00,2022-02-25T08:57:14Z,2022-02-25T09:45:11Z
146793,213165000,,41.647658811325726,41.654637103208806,0.0,199.4,0.2,,99,18.0,TER,FLORA,4LEJ2,GE,54.0,ANTI-POLLUTION,18,5,,,,,0.0,,,2022-02-25 09:48:52+00:00,2022-02-25T08:52:45Z,2022-02-25T09:49:54Z
361537,352898693,9061253.0,28.65137808558905,44.16057441163232,0.0,354.5,0.15,164.0,1,3.0,TER,CHRISTINA,3E3604,PA,70.0,CONTAINER,101,18,5315.0,3992.0,RO CND,2022-01-31T09:00:00Z,7.0,,,2022-02-25 09:49:03+00:00,2022-02-25T09:40:47Z,2022-02-25T09:51:59Z
850779,992711040,,28.99544701389925,41.0437207630244,0.0,4.2,-0.22,,98,,ROAM,ISTANBUL KIZKULESI LIGHTED BUO,,,123.0,CARDINAL MARK W,0,0,,,,,,,,2022-02-25 09:58:36+00:00,2022-02-25T09:44:54Z,2022-02-25T09:58:57Z
336231,271010171,,29.01646101347424,41.00243131902154,0.0,157.9,0.02,,99,18.0,ROAM,DIPSAN,TC9074,TR,34.0,DIVE VESSEL,19,5,,,,,0.0,,,2022-02-25 10:00:57+00:00,2022-02-25T09:33:11Z,2022-02-25T10:02:36Z
319564,264900021,8860925.0,28.582618060442105,43.80071292145054,0.0,154.4,-0.1,291.0,1,3.0,TER,PERSEUS,YQLU,RO,52.0,TUG AND TOWAGE VESSEL,69,16,0.0,2388.0,,2022-01-01T01:01:00Z,0.0,,,2022-02-25 10:02:59+00:00,2022-02-25T09:14:58Z,2022-02-25T10:03:08Z
343823,272116900,,31.602685456188087,46.62905087667176,0.0,130.4,-0.23,,99,18.0,TER,STRIZH,,UA,37.0,PLEASURE CRAFT,0,0,,,,,0.0,,,2022-02-25 10:07:44+00:00,2022-02-25T09:38:25Z,2022-02-25T10:08:14Z
377253,620382000,8862507.0,28.75596774130647,40.95952448761607,0.1,287.3,0.33,33.0,1,3.0,TER,NIKOLAY MESHKOV,D6A2382,KM,70.0,GENERAL CARGO SHIP,138,17,5100.0,4949.0,GE PTI,2022-02-26T20:00:00Z,3.6,,,2022-02-25 10:08:55+00:00,2022-02-25T09:22:39Z,2022-02-25T10:08:57Z
336802,271010794,,29.02780930240128,41.05050570023223,0.0,46.8,0.15,,99,18.0,TER,BASARI 4,TC5453,TR,37.0,PLEASURE CRAFT,23,7,,,,,0.0,,,2022-02-25 10:09:33+00:00,2022-02-25T09:29:33Z,2022-02-25T10:12:13Z
3846061,264162282,,29.66526827372761,45.14033458846143,0.0,197.0,0.12,,0,1.0,TER,DELTA EXPRES 2,YP2282,RO,69.0,"INLAND, PASSENGER SHIP, FERRY, CRUISE SHIP",26,9,,,SULINA,2022-01-24T14:30:00Z,0.9,,,2022-02-25 10:29:49+00:00,2022-02-25T10:00:50Z,2022-02-25T10:31:54Z
340413,271069023,,36.368333499905546,41.271408243335294,0.0,352.7,0.0,,99,18.0,SAT,MALKOCOGLU ATIF KPTN,TCB2004,TR,30.0,FISHING,36,11,,,,,0.0,,,2022-02-25 10:44:06+00:00,2022-02-25T10:03:58Z,2022-02-25T10:45:33Z
6307442,271047369,,29.28366231152981,40.82897115962171,0.0,3.9,0.56,,99,18.0,ROAM,CENGAVER 2,TCA5850,TR,53.0,PORT TENDER,31,12,,,,,0.0,,,2022-02-25 10:46:08+00:00,2022-02-25T10:02:02Z,2022-02-25T10:48:29Z
5789340,271046398,,31.40285989746526,41.23414277816708,0.0,356.6,0.06,,99,,SAT,M.BOAT 18,TCA5244,TR,59.0,SPECIAL CRAFT,11,4,,,,,,,,2022-02-25 10:59:19+00:00,2022-02-25T10:42:21Z,2022-02-25T11:01:10Z
336431,271010383,8705096.0,29.768018667176968,40.74785436728567,0.0,356.0,-0.2,,99,18.0,ROAM,BEYAZIT GUNICEN,TC4972,TR,31.0,TUG,33,10,0.0,321.0,,,0.0,,,2022-02-25 11:05:53+00:00,2022-02-25T10:19:37Z,2022-02-25T11:06:05Z
362551,577500000,9114701.0,30.179690721481805,42.62509486154416,7.38,332.1,-18.73,330.0,0,1.0,ROAM,ANKA SUN,YJXA6,VU,70.0,GENERAL CARGO SHIP,91,14,4216.0,2818.0,CONSTANTA,2022-02-26T13:00:00Z,6.1,,,2022-02-25 11:15:59+00:00,2022-02-25T10:17:14Z,2022-02-25T11:16:30Z
339438,271042783,,28.96356293726834,41.01122636150059,0.0,1.7,-0.0,,99,18.0,TER,MEHMET AKYEL,TCMQ9,TR,60.0,PASSENGER,38,8,,,,,0.0,,,2022-02-25 11:26:31+00:00,2022-02-25T10:42:47Z,2022-02-25T11:28:38Z
340549,271072119,,28.591209242677092,40.95631779728146,0.0,112.9,0.49,,99,18.0,ROAM,KUL BALIKCILIK II,TC7078,TR,30.0,FISHING,33,8,,,,,0.0,,,2022-02-25 11:27:23+00:00,2022-02-25T10:36:26Z,2022-02-25T11:27:42Z
5127123,636020612,9313486.0,37.84729019861216,44.71998997023402,0.0,298.3,0.07,197.0,5,3.0,TER,ARK,D5ZZ5,LR,80.0,LIQUID TANKER,241,42,105804.0,57657.0,NOVOROSSIYSK,2022-02-20T23:00:00Z,8.0,,,2022-02-25 11:35:35+00:00,2022-02-25T11:31:09Z,2022-02-25T11:38:07Z
417735,355980000,9476939.0,36.57337466214682,44.79256601075273,0.2,145.2,0.19,12.0,1,3.0,TER,KING COAL,HOEN,PA,79.0,BULK CARRIER,225,32,76361.0,40077.0,RU TAM,2022-02-23T05:00:00Z,7.8,,,2022-02-25 11:39:01+00:00,2022-02-25T11:19:10Z,2022-02-25T11:39:53Z
3707643,271044350,,29.47491217971234,40.74857154646016,12.32,112.3,-0.01,,99,18.0,SAT,SEFINE 6,TCA3861,TR,53.0,PORT TENDER,10,3,,,,,0.0,,,2022-02-25 11:39:43+00:00,2022-02-25T11:21:45Z,2022-02-25T11:39:56Z
350760,273450240,9269348.0,36.53067346662226,45.154908470120326,0.1,114.0,0.07,21.0,1,3.0,TER,ANDROPOV,UGKW,RU,40.0,LIQUID TANKER,126,14,4585.0,3584.0,RUKVZ,2022-01-30T20:00:00Z,3.2,,,2022-02-25 12:08:51+00:00,2022-02-25T11:49:21Z,2022-02-25T12:10:23Z
414548,354486000,9189718.0,28.66418698996403,44.33231092622751,0.0,6.5,0.36,,1,3.0,TER,AK PIONEER,3ECH4,PA,37.0,GENERAL CARGO SHIP,100,20,7224.0,4947.0,"MIDIA.,",2022-02-05T10:00:00Z,4.4,,,2022-02-25 12:09:19+00:00,2022-02-25T12:02:55Z,2022-02-25T12:09:50Z
345408,273155500,8728579.0,36.42474972662961,45.2638232207554,0.0,354.4,-0.14,,0,1.0,TER,SEUASTOPOLETS1,UDLF,RU,29.0,CRANE AND LIFTING UNIT,47,21,501.0,1208.0,GELENDZIK,2022-01-01T18:00:00Z,2.5,,,2022-02-25 12:21:08+00:00,2022-02-25T11:41:18Z,2022-02-25T12:21:49Z
312447,258682000,9321689.0,28.111593297662694,42.29447511635236,0.0,162.7,0.14,21.0,1,3.0,TER,SOLVIKEN,LAJC6,NO,80.0,LIQUID TANKER,249,44,114523.0,61653.0,BOURGAS OPL,2022-02-16T15:00:00Z,8.0,,,2022-02-25 12:24:15+00:00,2022-02-25T11:28:22Z,2022-02-25T12:25:37Z
340874,271072461,,29.128450456722216,41.24129793459002,0.0,175.2,-0.11,,99,18.0,TER,HONES HASAN,TC9950,TR,30.0,FISHING,27,7,,,,,0.0,,,2022-02-25 12:30:07+00:00,2022-02-25T12:27:12Z,2022-02-25T12:31:39Z
6348480,271047841,,29.189427178588637,40.895087998847664,0.0,5.1,0.21,,99,18.0,TER,SELAMET ALI RIZA,YMB3625,TR,37.0,PLEASURE CRAFT,23,10,,,,,0.0,,,2022-02-25 12:33:57+00:00,2022-02-25T12:17:33Z,2022-02-25T12:35:41Z
336891,271010907,8973459.0,28.963349712085108,40.98920293882368,0.1,124.2,-0.28,,1,18.0,TER,BAHRI D,TC7708,TR,37.0,WATER TANKER,47,8,700.0,272.0,,,0.0,,,2022-02-25 12:42:34+00:00,2022-02-25T12:38:41Z,2022-02-25T12:44:31Z
145019,229881000,9327396.0,29.289079909633877,41.59379929338865,0.4,166.9,0.2,319.0,0,1.0,TER,BALTIC FREEDOM,9HA3690,MT,89.0,LIQUID TANKER,182,27,37048.0,23337.0,RU TAM>MT MLA,2022-02-28T18:00:00Z,10.0,,,2022-02-25 12:43:05+00:00,2022-02-25T12:27:24Z,2022-02-25T12:44:18Z
701278,355046000,9611101.0,28.665392935540467,44.14038246746749,1.49,40.6,0.3,65.0,0,1.0,TER,ORION 7,3EGP7,PA,70.0,GENERAL CARGO SHIP,137,17,6041.0,5223.0,RU ROV,2022-02-25T20:00:00Z,2.6,,,2022-02-25 12:45:45+00:00,2022-02-25T12:09:56Z,2022-02-25T12:46:32Z
3490952,272743000,,31.918775447067407,46.961344362623365,3.18,179.8,-0.04,,0,1.0,TER,PEREIASLAVSKYI,UUBF2,UA,52.0,TUG,28,9,,,MYKOLAIV,2022-02-24T08:00:00Z,1.7,,,2022-02-25 12:52:03+00:00,2022-02-25T12:10:58Z,2022-02-25T12:53:36Z
227399,273383070,8316780.0,36.69461117649743,44.95804929337763,0.3,316.7,0.27,31.0,3,1.0,TER,VITYAZ,UBUO2,RU,33.0,DREDGING VESSEL,124,21,11602.0,7950.0,TAMAN,2022-02-22T10:00:00Z,5.6,,,2022-02-25 12:55:48+00:00,2022-02-25T12:28:41Z,2022-02-25T12:55:48Z
343261,272016100,,31.986361123242805,46.9280264195634,0.0,359.8,-0.29,,99,18.0,TER,DOKER,EMEE,UA,52.0,TUG,36,10,,265.0,,,0.0,,,2022-02-25 13:02:36+00:00,2022-02-25T12:57:23Z,2022-02-25T13:05:14Z
344596,272732000,8013120.0,31.094465419816974,46.39239803321659,0.0,249.7,0.17,,1,3.0,TER,AVALON M,UUAY8,UA,89.0,LIQUID TANKER,81,14,2893.0,1941.0,TOORDER,2022-01-29T01:00:00Z,3.8,,,2022-02-25 13:03:33+00:00,2022-02-25T12:41:29Z,2022-02-25T13:03:59Z
343887,272123700,,28.84919661167634,45.32961056368744,0.0,3.0,-0.04,0.0,0,1.0,TER,LOTSMAN ROSCHYN,,UA,50.0,PILOT VESSEL,15,5,,,,2022-09-25T15:00:00Z,1.8,,,2022-02-25 13:05:06+00:00,2022-02-25T12:53:13Z,2022-02-25T13:07:12Z
754951,636014705,9592733.0,30.655699635128816,46.322257428496975,0.0,96.2,0.1,173.0,5,3.0,TER,ARIZONA,A8WA8,LR,70.0,BULK CARRIER,190,32,56969.0,33044.0,CHORNOMORSK,2022-02-19T08:00:00Z,6.9,,,2022-02-25 13:05:34+00:00,2022-02-25T13:03:24Z,2022-02-25T13:07:04Z
337272,271040033,,29.037191551143493,41.0712463656993,0.0,353.2,-0.18,,99,18.0,TER,LUFER 6,TCA2508,TR,37.0,PLEASURE CRAFT,42,9,,,,,0.0,,,2022-02-25 13:06:27+00:00,2022-02-25T12:07:08Z,2022-02-25T13:09:03Z
5625390,538090538,9827310.0,29.58667930866076,40.79187673344276,0.0,320.7,-0.12,53.0,5,3.0,SAT,DIONI.GR,V7SQ4,MH,70.0,GENERAL CARGO SHIP,180,30,34806.0,21547.0,TRDIL,2022-02-22T07:45:00Z,7.8,,,2022-02-25 13:09:46+00:00,2022-02-25T12:24:47Z,2022-02-25T13:11:09Z
319571,264900046,8861307.0,28.638891601706906,44.09984853937861,0.0,186.7,-0.11,,99,18.0,TER,GALATI 4,YQGQ,RO,54.0,TUG AND TOWAGE VESSEL,36,11,0.0,333.0,,,0.0,,,2022-02-25 13:13:34+00:00,2022-02-25T12:16:55Z,2022-02-25T13:15:35Z
183949,374338000,8324579.0,28.65966083199711,44.11262350193711,0.0,291.3,-0.07,3.0,5,3.0,TER,GSP FALCON,3FFC,PA,99.0,SUPPORT VESSEL,111,23,4500.0,9158.0,OMV PETROM FIELD,2021-12-09T19:00:00Z,6.4,,,2022-02-25 13:16:01+00:00,2022-02-25T12:16:07Z,2022-02-25T13:16:42Z
336304,271010250,9145372.0,29.28674642920791,40.83981942502186,0.0,133.7,-0.12,,99,18.0,TER,GISASG VI,TC7865,TR,31.0,TUG AND TOWAGE VESSEL,18,7,0.0,78.0,,,0.0,,,2022-02-25 13:22:43+00:00,2022-02-25T13:03:00Z,2022-02-25T13:23:55Z
5703233,271073298,,28.96517280089448,41.00493817222986,0.3,132.9,0.32,,99,18.0,TER,BALTIK ALI,TCA5136,TR,30.0,FISHING,0,0,,,,,0.0,,,2022-02-25 13:28:17+00:00,2022-02-25T12:46:14Z,2022-02-25T13:30:50Z
1271630,636019097,9567087.0,36.54453566454789,45.036791897489415,0.0,219.2,0.01,102.0,1,3.0,ROAM,BERGE ORIZABA,D5SX7,LR,70.0,BULK CARRIER,292,45,175656.0,91971.0,PORT SAID,2022-02-28T22:00:00Z,16.4,,,2022-02-25 13:35:50+00:00,2022-02-25T13:19:05Z,2022-02-25T13:37:10Z
702050,613003409,8301852.0,28.786882589269837,40.95223289358267,0.0,185.2,0.14,55.0,1,3.0,TER,OBAN,TJMC146,CM,70.0,GENERAL CARGO SHIP,114,13,3262.0,2453.0,KHERSON,2022-02-25T17:00:00Z,3.7,,,2022-02-25 13:41:10+00:00,2022-02-25T13:35:53Z,2022-02-25T13:42:11Z
350045,273430720,8943399.0,41.661703364296265,41.6844001218009,0.0,353.1,0.06,242.0,1,27.0,TER,OMSKIY 99,UAOH,RU,70.0,GENERAL CARGO SHIP,108,15,3108.0,2463.0,GE BUS,2022-02-23T06:00:00Z,2.6,,,2022-02-25 13:44:04+00:00,2022-02-25T13:40:26Z,2022-02-25T13:44:42Z
346004,273314900,8230522.0,28.68722945417923,40.98244811857377,0.0,1.1,-0.04,178.0,5,3.0,TER,STAROPOLYE,UIDA,RU,70.0,GENERAL CARGO SHIP,114,13,4263.0,2892.0,AMBARLI,2022-02-25T15:00:00Z,4.3,,,2022-02-25 13:45:57+00:00,2022-02-25T13:36:55Z,2022-02-25T13:48:24Z
4830914,271044655,1016329.0,29.275410972545597,40.826210746980806,0.0,223.0,-0.11,231.0,99,18.0,TER,ROTA AKGUN,TCA4383,TR,70.0,DREDGING VESSEL,63,10,,,,,0.0,,,2022-02-25 13:47:49+00:00,2022-02-25T13:03:01Z,2022-02-25T13:49:23Z
5721065,273372820,,36.6153063669063,45.349300594694014,0.0,6.4,0.12,,7,1.0,TER,SHKVAL,,RU,30.0,FISHING,27,6,,107.0,,2022-01-01T00:00:00Z,0.0,,,2022-02-25 13:50:54+00:00,2022-02-25T13:29:46Z,2022-02-25T13:53:10Z
5905792,272180600,9879557.0,30.63637782105877,46.34583367371461,0.0,181.0,0.31,107.0,1,3.0,TER,ARIEL,UUEJ,UA,52.0,TUG AND TOWAGE VESSEL,31,11,130.0,394.0,CHORNOMORSK,2021-11-25T15:30:00Z,5.0,,,2022-02-25 13:56:12+00:00,2022-02-25T13:49:57Z,2022-02-25T13:56:44Z
335893,271002523,8113229.0,28.9768950395496,41.0163178312607,0.0,1.3,-0.18,,1,18.0,ROAM,SEHIT METIN SULUS,TC5417,TR,60.0,PASSENGER SHIP,58,11,150.0,456.0,,,0.0,,,2022-02-25 14:19:43+00:00,2022-02-25T13:24:23Z,2022-02-25T14:21:39Z
340507,271072071,,29.10794533992555,41.23826519632567,0.0,3.8,-0.02,,1,18.0,TER,SUTURAOGULLARI,TCPG3,TR,30.0,FISHING,96,15,,,,,0.0,,,2022-02-25 14:45:11+00:00,2022-02-25T14:42:53Z,2022-02-25T14:46:57Z
319599,264900113,9043249.0,28.624895571111782,44.32434809493346,0.0,6.2,0.19,,5,3.0,TER,FLAMINGO 4,YQZS,RO,30.0,FISHING VESSEL,25,7,38.0,129.0,MIDIA,2022-02-03T05:30:00Z,0.3,,,2022-02-25 15:00:56+00:00,2022-02-25T14:05:35Z,2022-02-25T15:01:43Z
348620,273356420,9598373.0,36.67370254444058,44.88490637171887,0.1,315.3,0.24,31.0,1,1.0,ROAM,MEKHANIK PARAMONOV,UBDH7,RU,81.0,LIQUID TANKER,141,17,5537.0,4383.0,RU KZP,2022-02-17T05:00:00Z,3.1,,,2022-02-25 15:06:17+00:00,2022-02-25T14:35:51Z,2022-02-25T15:08:29Z
463618,372855000,9317456.0,31.88793230306428,41.53033001665025,0.0,13.9,-0.01,322.0,1,3.0,SAT,AGRI KINSALE,3FOG7,PA,70.0,BULK CARRIER,225,32,77171.0,40017.0,EREN TURKEY,2022-01-28T07:00:00Z,14.3,,,2022-02-25 15:12:07+00:00,2022-02-25T14:53:12Z,2022-02-25T15:12:23Z
24182,2717220,,33.72252054862575,41.89143711270256,0.0,355.5,-0.03,,95,,ROAM,,,,,,0,0,,,,,,,,2022-02-25 15:19:23+00:00,2022-02-25T14:58:19Z,2022-02-25T15:19:54Z
24172,2717210,,29.088877097143666,41.19005868091374,0.0,5.0,0.12,,95,,TER,VTS ISTANBUL,VTS,,200.0,MANNED VTS,0,0,,,,,,,,2022-02-25 15:35:44+00:00,2022-02-25T15:16:11Z,2022-02-25T15:36:56Z
336078,271005004,8959752.0,29.02692131725032,41.02453819923885,0.0,184.2,-0.09,318.0,0,1.0,TER,KURTARMA I,TCKB2,TR,52.0,TUG AND TOWAGE VESSEL,34,12,234.0,451.0,,,5.3,,,2022-02-25 15:44:02+00:00,2022-02-25T15:17:06Z,2022-02-25T15:44:52Z
340016,271043805,,29.46338256425608,40.699136023858415,0.0,0.7,-0.03,,99,18.0,ROAM,KAPTAN BORAN,YMA2514,TR,60.0,PASSENGER,37,9,,,,,0.0,,,2022-02-25 15:46:00+00:00,2022-02-25T14:56:47Z,2022-02-25T15:46:56Z
336309,271010256,,29.4150423616766,40.7714707322156,0.0,217.6,0.13,,99,18.0,SAT,EGE GAZ 3,TC9711,TR,60.0,PASSENGER,55,13,,,,,0.0,,,2022-02-25 15:47:40+00:00,2022-02-25T15:14:27Z,2022-02-25T15:47:57Z
984786,272137700,7530028.0,32.01292083505077,46.95018413663549,0.1,235.6,0.03,0.0,0,1.0,TER,CAPTAIN MICHALIS,ERWG,UA,52.0,SUBSEA OPERATION VESSEL,31,10,300.0,385.0,MYKOLAEV ESCORT TUG,2022-02-28T23:59:00Z,4.5,,,2022-02-25 16:12:52+00:00,2022-02-25T15:33:00Z,2022-02-25T16:15:18Z
123816,636020581,9437244.0,29.718654914103222,40.77186439893002,0.0,358.6,-0.03,45.0,5,3.0,SAT,ADMIRAL SUN,D5ZV7,LR,79.0,CONTAINER,139,23,11500.0,9946.0,EVYAP,2022-02-25T12:30:00Z,7.1,,,2022-02-25 16:33:01+00:00,2022-02-25T16:09:51Z,2022-02-25T16:35:57Z
337638,271040610,9490428.0,29.55173918242217,40.74605201067824,0.0,359.5,-0.08,350.0,5,3.0,SAT,ULUCAK,TCYB9,TR,82.0,LIQUID TANKER,64,12,1450.0,941.0,SOLVENTAS,2022-02-25T08:30:00Z,4.0,,,2022-02-25 16:44:38+00:00,2022-02-25T15:58:13Z,2022-02-25T16:47:15Z
364239,636017843,9238325.0,31.2392367635608,46.123484651511376,0.1,359.9,-7.67,22.0,1,3.0,TER,LEVROSO,D5IU4,LR,70.0,BULK CARRIER,179,28,34300.0,22072.0,UA NIK,2022-02-23T10:00:00Z,6.5,,,2022-02-25 16:46:54+00:00,2022-02-25T15:49:36Z,2022-02-25T16:49:11Z
407131,351180000,9409168.0,28.87261308524188,40.94028169191801,0.1,1.6,0.01,21.0,1,3.0,TER,MARYCAM SWAN,3EUF5,PA,89.0,LPG TANKER,154,26,16772.0,16808.0,FOR ORDERS,2022-02-23T09:00:00Z,7.7,,,2022-02-25 16:54:50+00:00,2022-02-25T16:30:39Z,2022-02-25T16:57:21Z
402734,273390210,8877253.0,36.51932425053748,45.12182424746314,0.1,355.4,-0.09,34.0,1,27.0,ROAM,GRAND,UEPI,RU,79.0,GENERAL CARGO SHIP,114,13,2863.0,2516.0,KAVKAZ-AZOV,,3.7,,,2022-02-25 16:57:09+00:00,2022-02-25T16:53:06Z,2022-02-25T16:59:26Z
350178,273435170,8727472.0,33.93994226538431,44.4113811941636,0.2,51.1,-0.11,46.0,0,3.0,ROAM,CHERNOMORETS 35,,RU,99.0,CRANE AND LIFTING UNIT,41,20,421.0,782.0,YALTA,2021-12-23T22:00:00Z,2.0,,,2022-02-25 17:14:35+00:00,2022-02-25T16:29:02Z,2022-02-25T17:16:45Z
